doi,k,T,c,salt,c units,solvent ratio type,EC,PC,DMC,EMC,DEC,DME,DMSO,AN,MOEMC,TFP,EA,MA,FEC,DOL,2-MeTHF,DMM,Freon 11,Methylene chloride,THF,Toluene,Sulfolane,2-Glyme,3-Glyme,4-Glyme,3-Me-2-Oxazolidinone,3-MeSulfolane,Ethyldiglyme,DMF,Ethylbenzene,Ethylmonoglyme,Benzene,g-Butyrolactone,Cumene,Propylsulfone,Pseudocumeme,TEOS,m-Xylene,o-Xylene
10.1149/1.1914757,10.52656184,322.35,0.428346791,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,11.66893328,332.15,0.430726732,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.38759031,312.45,0.409307267,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.081172971,322.35,0.410752231,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,7.058648534,332.15,0.421121972,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,4.101572461,263.15,0.51079473,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,5.203144921,272.95,0.513089673,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,6.427114322,282.85,0.515639609,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,7.691882703,292.65,0.518274543,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,8.997450064,302.55,0.520994475,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,10.26221844,312.45,0.523629409,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,11.60858479,322.35,0.526434339,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,12.91415215,332.15,0.529154271,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.368040799,302.55,0.505099873,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.143221419,312.45,0.506714832,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,3.04079898,322.35,0.508584785,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,7.691882703,332.15,0.518274543,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,5.3880153,272.95,0.607224819,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,6.73438164,282.85,0.610029749,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,8.080747981,292.65,0.612834679,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,9.467913302,302.55,0.615724607,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,10.8958776,312.45,0.618699533,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,12.36464088,322.35,0.621759456,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,13.79260518,332.15,0.624734382,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.348916277,292.65,0.59881003,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.164895878,302.55,0.600509987,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,3.103272418,312.45,0.602464938,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,4.164045899,322.35,0.604674883,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,8.080747981,332.15,0.612834679,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,6.876753081,282.85,0.71240969,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,8.304717382,292.65,0.715384615,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,9.814279643,302.55,0.718529537,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,11.36464088,312.45,0.721759456,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,12.91500212,322.35,0.724989375,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,14.46536337,332.15,0.728219295,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.205694858,282.85,0.700594985,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.021674458,292.65,0.702294943,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,3.000849979,302.55,0.704334892,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,4.184020399,312.45,0.70679983,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,5.44878878,322.35,0.709434764,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,9.814279643,332.15,0.718529537,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,6.852953676,282.85,0.829026774,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,8.362515937,292.65,0.832171696,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,9.953676158,302.55,0.835486613,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,11.62643434,312.45,0.838971526,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,13.29919252,322.35,0.842456439,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,14.93157671,332.15,0.843773906,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.059498513,282.85,0.816957076,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.875478113,292.65,0.818657034,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.854653634,302.55,0.820696983,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,4.037824054,312.45,0.823161921,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,5.384190395,322.35,0.825966851,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,9.953676158,332.15,0.835486613,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,6.66638334,282.85,0.943221419,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,8.257543561,292.65,0.946536337,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,9.930301742,302.55,0.950021249,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,11.68465788,312.45,0.953676158,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,13.39821504,322.35,0.957246069,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,15.15257119,332.15,0.960900977,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,5.198045049,322.35,0.938079048,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,8.257543561,332.15,0.946536337,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,8.071398215,292.65,1.058648534,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,9.784955376,302.55,1.062218445,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,11.49851254,312.45,1.065788355,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,13.33446664,322.35,1.06961326,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,15.12962176,332.15,1.073353166,LiBOB,mol/kg,w,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.165987892,233.75,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.368519538,243.65,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.621684095,253.35,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.849532196,263.15,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.153329664,272.95,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.507760044,282.85,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.862190424,292.65,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.267253715,302.55,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.697633462,312.45,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,3.17864612,322.35,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,3.659658778,332.15,0.114782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.251843698,233.75,0.193043478,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.479911943,243.65,0.194782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.783709411,253.35,0.194782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.163236103,263.15,0.193043478,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.618932306,272.95,0.193043478,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.150577876,282.85,0.193043478,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.732856357,292.65,0.193043478,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,3.315354981,302.55,0.194782609,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,3.94804623,312.45,0.193043478,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,4.631590534,322.35,0.193043478,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,5.289818382,332.15,0.193043478,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.311942763,233.75,0.267826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.56510732,243.65,0.267826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.945074298,253.35,0.269565217,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.400550358,263.15,0.267826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.957512383,272.95,0.267826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.615960374,282.85,0.269565217,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,3.273968079,292.65,0.267826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,4.033681893,302.55,0.269565217,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,4.843808476,312.45,0.269565217,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,5.679251513,322.35,0.269565217,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,6.539790864,332.15,0.267826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.298073748,233.75,0.35826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.601871216,243.65,0.35826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.006934507,253.35,0.35826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.53880022,263.15,0.36,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.171491469,272.95,0.35826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,2.905668685,282.85,0.35826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,3.741111723,292.65,0.35826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,4.652504128,302.55,0.35826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,5.589212988,312.45,0.35826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,6.601871216,322.35,0.35826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,7.6398459,332.15,0.35826087,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.259328564,233.75,0.452173913,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,0.563126032,243.65,0.452173913,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1149/1.1914757,1.018822234,253.35,0.452173913,LiBOB,mol/kg,w,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
